1263,LED,783,1628
1265,BUFFER,783,1704
1266,BUFFER,784,1540
1269,TRANSISTOR,873,1627
1270,TRANSISTOR,952,1627
1271,LED,812,1602
1272,LED,812,1650
1273,LED,1010,1627
1274,LED,913,1579
1275,BUFFER,913,1602
1276,BUFFER,898,1659
1286,BUFFER,977,1661
1287,BUFFER,993,1661
1289,BUFFER,993,1626
1290,BUFFER,832,1650
1291,BUFFER,832,1669
1292,BUFFER,928,1669
1293,BUFFER,848,1603
1294,BUFFER,813,1579
1295,BUFFER,812,1678
1296,BUFFER,1009,1678
1297,BUFFER,1010,1579
1298,LED,1144,1506
1299,LED,1144,1551
1300,LED,681,1173
1301,BUFFER,196,1170
1302,BUFFER,195,1737
1303,BUFFER,1143,1737
1304,BUFFER,1143,1172
1305,BUFFER,632,1666
1306,BUFFER,631,1723
1307,BUFFER,217,1723
1308,BUFFER,218,1572
1309,BUFFER,694,1356
1310,BUFFER,694,1531
1311,BUFFER,633,1531
1312,BUFFER,219,1483
1313,BUFFER,219,1313
1314,BUFFER,236,1483
1315,BUFFER,237,1667
1316,BUFFER,244,1529
1317,BUFFER,244,1358
1318,BUFFER,245,1589
1319,BUFFER,692,1334
1320,BUFFER,692,1312
1321,BUFFER,659,1589
1323,BUFFER,673,1334
1324,BUFFER,672,1506
1325,BUFFER,659,1506
1326,BUFFER,1124,1332
1327,BUFFER,1125,1506
1328,BUFFER,797,1629
1329,BUFFER,797,1603
1330,BUFFER,648,1630
1331,BUFFER,648,1722
1332,BUFFER,796,1723
1333,BUFFER,797,1650
1334,BUFFER,1124,1627
1335,BUFFER,1125,1552
1336,BUFFER,680,1187
1337,BUFFER,460,1187
1338,BUFFER,911,1187
1339,BUFFER,1115,1187
1340,BUFFER,1114,1532
1341,BUFFER,912,1532
1342,BUFFER,748,1530
1343,BUFFER,1113,1729
1344,BUFFER,402,1729
1345,BUFFER,403,1530
1346,BUFFER,350,1529
1357,TRANSISTOR,334,2046
1359,TRANSISTOR,334,2122
1361,LED,281,2046
1362,LED,281,2123
1367,BUFFER,282,1997
1368,BUFFER,281,2160
1375,TRANSISTOR,438,2085
1377,LED,394,1997
1378,BUFFER,359,1997
1379,BUFFER,463,1996
1381,LED,492,2050
1382,BUFFER,492,1995
1383,BUFFER,492,2161
1386,BUFFER,394,2160
1388,BUFFER,379,2146
1389,BUFFER,378,2085
1423,TRANSISTOR,354,1923
1424,TRANSISTOR,433,1923
1425,LED,293,1898
1426,LED,293,1946
1427,LED,491,1923
1428,LED,394,1875
1429,BUFFER,394,1898
1430,BUFFER,379,1955
1440,BUFFER,458,1957
1441,BUFFER,474,1957
1443,BUFFER,474,1922
1444,BUFFER,313,1946
1445,BUFFER,313,1965
1446,BUFFER,409,1965
1447,BUFFER,329,1899
1448,BUFFER,294,1875
1449,BUFFER,293,1974
1450,BUFFER,490,1974
1451,BUFFER,491,1875
1511,TRANSISTOR,571,1945
1513,TRANSISTOR,571,2021
1515,LED,518,1945
1516,LED,518,2022
1518,BUFFER,608,2047
1519,BUFFER,608,1984
1520,LED,596,1896
1521,BUFFER,519,1896
1522,BUFFER,518,2059
1525,LED,630,1984
1527,BUFFER,630,2060
1528,BUFFER,631,1896
1538,LED,261,1965
1539,LED,261,2008
1540,LED,653,1984
1541,LED,462,1853
1542,BUFFER,261,1854
1543,BUFFER,261,2172
1544,BUFFER,653,2173
1545,BUFFER,653,1852
1546,BUFFER,461,1865
1547,BUFFER,394,1865
1548,BUFFER,595,1866
1549,BUFFER,505,1866
1550,BUFFER,504,1986
1552,BUFFER,394,1986
1553,BUFFER,270,1965
1554,BUFFER,270,1898
1558,BUFFER,269,2046
1561,BUFFER,273,2123
1564,BUFFER,274,2008
1565,BUFFER,275,1947
1566,BUFFER,505,2049
1567,BUFFER,505,2022
1569,BUFFER,511,1924
1570,BUFFER,510,1946
1577,TRANSISTOR,786,2046
1579,TRANSISTOR,786,2122
1581,LED,733,2046
1582,LED,733,2123
1587,BUFFER,734,1997
1588,BUFFER,733,2160
1595,TRANSISTOR,890,2085
1597,LED,846,1997
1598,BUFFER,811,1997
1599,BUFFER,915,1996
1601,LED,944,2050
1602,BUFFER,944,1995
1603,BUFFER,944,2161
1606,BUFFER,846,2160
1608,BUFFER,831,2146
1609,BUFFER,830,2085
1643,TRANSISTOR,806,1923
1644,TRANSISTOR,885,1923
1645,LED,745,1898
1646,LED,745,1946
1647,LED,943,1923
1648,LED,846,1875
1649,BUFFER,846,1898
1650,BUFFER,831,1955
1660,BUFFER,910,1957
1661,BUFFER,926,1957
1663,BUFFER,926,1922
1664,BUFFER,765,1946
1665,BUFFER,765,1965
1666,BUFFER,861,1965
1667,BUFFER,781,1899
1668,BUFFER,746,1875
1669,BUFFER,745,1974
1670,BUFFER,942,1974
1671,BUFFER,943,1875
1731,TRANSISTOR,1023,1945
1733,TRANSISTOR,1023,2021
1735,LED,970,1945
1736,LED,970,2022
1738,BUFFER,1060,2047
1739,BUFFER,1060,1984
1740,LED,1048,1896
1741,BUFFER,971,1896
1742,BUFFER,970,2059
1745,LED,1082,1984
1747,BUFFER,1082,2060
1748,BUFFER,1083,1896
1758,LED,713,1965
1759,LED,713,2008
1760,LED,1105,1984
1761,LED,914,1853
1762,BUFFER,713,1854
1763,BUFFER,713,2172
1764,BUFFER,1105,2173
1765,BUFFER,1105,1852
1766,BUFFER,913,1865
1767,BUFFER,846,1865
1768,BUFFER,1047,1866
1769,BUFFER,957,1866
1770,BUFFER,956,1986
1772,BUFFER,846,1986
1773,BUFFER,722,1965
1774,BUFFER,722,1898
1778,BUFFER,721,2046
1781,BUFFER,725,2123
1784,BUFFER,726,2008
1785,BUFFER,727,1947
1786,BUFFER,957,2049
1787,BUFFER,957,2022
1789,BUFFER,963,1924
1790,BUFFER,962,1946
1791,LED,197,2135
1792,LED,197,2180
1793,LED,197,2224
1796,TRANSISTOR,327,2242
1798,TRANSISTOR,327,2318
1800,LED,274,2242
1801,LED,274,2319
1803,BUFFER,364,2344
1804,BUFFER,364,2281
1805,LED,352,2193
1806,BUFFER,275,2193
1807,BUFFER,274,2356
1810,LED,386,2281
1812,BUFFER,386,2357
1813,BUFFER,387,2193
1816,TRANSISTOR,726,2241
1818,TRANSISTOR,726,2317
1820,LED,673,2241
1821,LED,673,2318
1823,BUFFER,763,2343
1824,BUFFER,763,2280
1825,LED,751,2192
1826,BUFFER,674,2192
1827,BUFFER,673,2355
1830,LED,785,2280
1832,BUFFER,785,2356
1833,BUFFER,786,2192
1836,TRANSISTOR,875,2279
1837,TRANSISTOR,954,2279
1838,LED,814,2254
1839,LED,814,2302
1840,LED,1012,2279
1841,LED,915,2231
1842,BUFFER,915,2254
1843,BUFFER,900,2311
1853,BUFFER,979,2313
1854,BUFFER,995,2313
1856,BUFFER,995,2278
1857,BUFFER,834,2302
1858,BUFFER,834,2321
1859,BUFFER,930,2321
1860,BUFFER,850,2255
1861,BUFFER,815,2231
1862,BUFFER,814,2330
1863,BUFFER,1011,2330
1864,BUFFER,1012,2231
1865,LED,1146,2158
1866,LED,1146,2203
1867,LED,683,1825
1868,BUFFER,198,1822
1869,BUFFER,197,2389
1870,BUFFER,1145,2389
1871,BUFFER,1145,1824
1872,BUFFER,634,2318
1873,BUFFER,633,2375
1874,BUFFER,219,2375
1875,BUFFER,220,2224
1876,BUFFER,696,2008
1877,BUFFER,696,2183
1878,BUFFER,635,2183
1879,BUFFER,221,2135
1880,BUFFER,221,1965
1881,BUFFER,238,2135
1882,BUFFER,239,2319
1883,BUFFER,246,2181
1884,BUFFER,246,2010
1885,BUFFER,247,2241
1886,BUFFER,694,1986
1887,BUFFER,694,1964
1888,BUFFER,661,2241
1890,BUFFER,675,1986
1891,BUFFER,674,2158
1892,BUFFER,661,2158
1893,BUFFER,1126,1984
1894,BUFFER,1127,2158
1895,BUFFER,799,2281
1896,BUFFER,799,2255
1897,BUFFER,650,2282
1898,BUFFER,650,2374
1899,BUFFER,798,2375
1900,BUFFER,799,2302
1901,BUFFER,1126,2279
1902,BUFFER,1127,2204
1903,BUFFER,682,1839
1904,BUFFER,462,1839
1905,BUFFER,913,1839
1906,BUFFER,1117,1839
1907,BUFFER,1116,2184
1908,BUFFER,914,2184
1909,BUFFER,750,2182
1910,BUFFER,1115,2381
1911,BUFFER,404,2381
1912,BUFFER,405,2182
1913,BUFFER,352,2181
1920,GATED LATCH,609,2647
1921,GATED LATCH,535,2648
1922,GATED LATCH,686,2647
1923,GATED LATCH,757,2647
1924,GATED LATCH,836,2647
1925,GATED LATCH,460,2647
1926,GATED LATCH,383,2647
1927,GATED LATCH,306,2647
1928,LED,584,2582
1929,LED,511,2582
1930,LED,436,2582
1931,LED,359,2584
1932,LED,282,2585
1933,LED,660,2583
1934,LED,732,2583
1935,LED,810,2582
1937,LED,282,2706
1938,LED,359,2707
1939,LED,435,2706
1940,LED,510,2707
1941,LED,584,2707
1942,LED,660,2708
1943,LED,732,2706
1944,LED,812,2705
1945,LED,903,2647
1946,BUFFER,344,2647
1947,BUFFER,344,2691
1948,BUFFER,283,2691
1949,BUFFER,421,2647
1950,BUFFER,421,2693
1951,BUFFER,357,2692
1952,BUFFER,435,2693
1953,BUFFER,509,2694
1954,BUFFER,584,2694
1955,BUFFER,661,2694
1956,BUFFER,732,2695
1957,BUFFER,812,2694
1958,BUFFER,497,2693
1959,BUFFER,572,2692
1960,BUFFER,647,2693
1961,BUFFER,721,2693
1962,BUFFER,796,2694
1963,BUFFER,875,2647
1964,BUFFER,875,2694
1965,BUFFER,498,2647
1966,BUFFER,572,2647
1967,BUFFER,647,2646
1968,BUFFER,722,2647
1969,BUFFER,796,2647
1970,BUFFER,887,2646
1971,BUFFER,887,2682
1972,BUFFER,812,2683
1973,BUFFER,732,2683
1974,BUFFER,661,2683
1975,BUFFER,583,2684
1976,BUFFER,510,2683
1977,BUFFER,435,2682
1978,BUFFER,358,2682
1979,BUFFER,282,2683
1980,BUFFER,902,2580
1981,BUFFER,903,2705
1982,BUFFER,260,2707
1983,BUFFER,260,2583
2211,BUFFER,358,2563
2212,BUFFER,437,2555
2213,BUFFER,510,2545
2214,BUFFER,582,2536
2215,BUFFER,660,2527
2216,BUFFER,732,2519
2217,BUFFER,810,2508
2226,BUFFER,282,2568
2257,TRANSISTOR,332,2788
2258,TRANSISTOR,411,2787
2259,TRANSISTOR,484,2785
2260,TRANSISTOR,561,2785
2261,TRANSISTOR,634,2786
2262,TRANSISTOR,710,2784
2263,TRANSISTOR,781,2784
2269,TRANSISTOR,257,2788
2271,BUFFER,232,2736
2272,BUFFER,306,2736
2273,BUFFER,386,2734
2274,BUFFER,459,2733
2275,BUFFER,536,2734
2276,BUFFER,608,2733
2277,BUFFER,684,2733
2278,BUFFER,756,2736
2283,BUFFER,282,2833
2286,BUFFER,357,2837
2287,BUFFER,436,2842
2288,BUFFER,509,2846
2289,BUFFER,584,2853
2290,BUFFER,658,2859
2291,BUFFER,734,2865
2292,BUFFER,806,2872
2309,GATED LATCH,609,3123
2310,GATED LATCH,535,3124
2311,GATED LATCH,686,3123
2312,GATED LATCH,757,3123
2313,GATED LATCH,836,3123
2314,GATED LATCH,460,3123
2315,GATED LATCH,383,3123
2316,GATED LATCH,306,3123
2317,LED,584,3058
2318,LED,511,3058
2319,LED,436,3058
2320,LED,359,3060
2321,LED,282,3061
2322,LED,660,3059
2323,LED,732,3059
2324,LED,810,3058
2326,LED,282,3182
2327,LED,359,3183
2328,LED,435,3182
2329,LED,510,3183
2330,LED,584,3183
2331,LED,660,3184
2332,LED,732,3182
2333,LED,812,3181
2334,LED,903,3123
2335,BUFFER,344,3123
2336,BUFFER,344,3167
2337,BUFFER,283,3167
2338,BUFFER,421,3123
2339,BUFFER,421,3169
2340,BUFFER,357,3168
2341,BUFFER,435,3169
2342,BUFFER,509,3170
2343,BUFFER,584,3170
2344,BUFFER,661,3170
2345,BUFFER,732,3171
2346,BUFFER,812,3170
2347,BUFFER,497,3169
2348,BUFFER,572,3168
2349,BUFFER,647,3169
2350,BUFFER,721,3169
2351,BUFFER,796,3170
2352,BUFFER,875,3123
2353,BUFFER,875,3170
2354,BUFFER,498,3123
2355,BUFFER,572,3123
2356,BUFFER,647,3122
2357,BUFFER,722,3123
2358,BUFFER,796,3123
2359,BUFFER,887,3122
2360,BUFFER,887,3158
2361,BUFFER,812,3159
2362,BUFFER,732,3159
2363,BUFFER,661,3159
2364,BUFFER,583,3160
2365,BUFFER,510,3159
2366,BUFFER,435,3158
2367,BUFFER,358,3158
2368,BUFFER,282,3159
2369,BUFFER,902,3056
2370,BUFFER,903,3181
2371,BUFFER,260,3183
2372,BUFFER,260,3059
2600,BUFFER,358,3039
2601,BUFFER,437,3031
2602,BUFFER,510,3021
2603,BUFFER,582,3012
2604,BUFFER,660,3003
2605,BUFFER,732,2995
2606,BUFFER,810,2984
2615,BUFFER,282,3044
2646,TRANSISTOR,332,3264
2647,TRANSISTOR,411,3263
2648,TRANSISTOR,484,3261
2649,TRANSISTOR,561,3261
2650,TRANSISTOR,634,3262
2651,TRANSISTOR,710,3260
2652,TRANSISTOR,781,3260
2658,TRANSISTOR,257,3264
2660,BUFFER,232,3212
2661,BUFFER,306,3212
2662,BUFFER,386,3210
2663,BUFFER,459,3209
2664,BUFFER,536,3210
2665,BUFFER,608,3209
2666,BUFFER,684,3209
2667,BUFFER,756,3212
2672,BUFFER,282,3309
2675,BUFFER,357,3313
2676,BUFFER,436,3318
2677,BUFFER,509,3322
2678,BUFFER,584,3329
2679,BUFFER,658,3335
2680,BUFFER,734,3341
2681,BUFFER,806,3348
2692,LED,25,87
2693,LED,-230,88
2694,LED,-194,87
2701,LED,-157,87
2702,LED,-123,87
2703,LED,-78,87
2704,LED,-46,86
2705,LED,-11,87
2712,GATED LATCH,-666,878
2713,GATED LATCH,-740,879
2714,GATED LATCH,-589,878
2715,GATED LATCH,-518,878
2716,GATED LATCH,-439,878
2717,GATED LATCH,-815,878
2718,GATED LATCH,-892,878
2719,GATED LATCH,-969,878
2720,LED,-691,813
2721,LED,-764,813
2722,LED,-839,813
2723,LED,-916,815
2724,LED,-993,816
2725,LED,-615,814
2726,LED,-543,814
2727,LED,-465,813
2729,LED,-993,937
2730,LED,-916,938
2731,LED,-840,937
2732,LED,-765,938
2733,LED,-691,938
2734,LED,-615,939
2735,LED,-543,937
2736,LED,-463,936
2738,BUFFER,-931,878
2739,BUFFER,-931,922
2740,BUFFER,-992,922
2741,BUFFER,-854,878
2742,BUFFER,-854,924
2743,BUFFER,-918,923
2744,BUFFER,-840,924
2745,BUFFER,-766,925
2746,BUFFER,-691,925
2747,BUFFER,-614,925
2748,BUFFER,-543,926
2749,BUFFER,-463,925
2750,BUFFER,-778,924
2751,BUFFER,-703,923
2752,BUFFER,-628,924
2753,BUFFER,-554,924
2754,BUFFER,-479,925
2755,BUFFER,-400,878
2756,BUFFER,-400,925
2757,BUFFER,-777,878
2758,BUFFER,-703,878
2759,BUFFER,-628,877
2760,BUFFER,-553,878
2761,BUFFER,-479,878
2764,BUFFER,-463,914
2765,BUFFER,-543,914
2766,BUFFER,-614,914
2767,BUFFER,-692,915
2768,BUFFER,-765,914
2769,BUFFER,-840,913
2770,BUFFER,-917,913
2771,BUFFER,-993,914
2772,BUFFER,-373,811
2773,BUFFER,-372,936
2774,BUFFER,-1015,938
2775,BUFFER,-1015,814
3003,BUFFER,-917,794
3004,BUFFER,-838,786
3005,BUFFER,-765,776
3006,BUFFER,-693,767
3007,BUFFER,-615,758
3008,BUFFER,-543,750
3009,BUFFER,-465,739
3018,BUFFER,-993,799
3049,TRANSISTOR,-943,1019
3050,TRANSISTOR,-864,1018
3051,TRANSISTOR,-791,1016
3052,TRANSISTOR,-714,1016
3053,TRANSISTOR,-641,1017
3054,TRANSISTOR,-565,1015
3055,TRANSISTOR,-494,1015
3061,TRANSISTOR,-1018,1019
3063,BUFFER,-1043,967
3064,BUFFER,-969,967
3065,BUFFER,-889,965
3066,BUFFER,-816,964
3067,BUFFER,-739,965
3068,BUFFER,-667,964
3069,BUFFER,-591,964
3070,BUFFER,-519,967
3075,BUFFER,-993,1064
3078,BUFFER,-918,1068
3079,BUFFER,-839,1073
3080,BUFFER,-766,1077
3081,BUFFER,-691,1084
3082,BUFFER,-617,1090
3083,BUFFER,-541,1096
3084,BUFFER,-469,1103
3094,LED,-1081,965
3101,GATED LATCH,-634,2672
3102,GATED LATCH,-708,2673
3103,GATED LATCH,-557,2672
3104,GATED LATCH,-486,2672
3105,GATED LATCH,-407,2672
3106,GATED LATCH,-783,2672
3107,GATED LATCH,-860,2672
3108,GATED LATCH,-937,2672
3109,LED,-659,2607
3110,LED,-732,2607
3111,LED,-807,2607
3112,LED,-884,2609
3113,LED,-961,2610
3114,LED,-583,2608
3115,LED,-511,2608
3116,LED,-433,2607
3118,LED,-961,2731
3119,LED,-884,2732
3120,LED,-808,2731
3121,LED,-733,2732
3123,LED,-583,2733
3124,LED,-511,2731
3125,LED,-431,2730
3127,BUFFER,-899,2672
3128,BUFFER,-899,2716
3129,BUFFER,-960,2716
3130,BUFFER,-822,2672
3131,BUFFER,-822,2718
3132,BUFFER,-886,2717
3133,BUFFER,-808,2718
3134,BUFFER,-734,2719
3135,BUFFER,-659,2719
3136,BUFFER,-582,2719
3137,BUFFER,-511,2720
3138,BUFFER,-431,2719
3139,BUFFER,-746,2718
3140,BUFFER,-671,2717
3141,BUFFER,-596,2718
3142,BUFFER,-522,2718
3143,BUFFER,-447,2719
3144,BUFFER,-368,2672
3145,BUFFER,-368,2719
3146,BUFFER,-745,2672
3147,BUFFER,-671,2672
3148,BUFFER,-596,2671
3149,BUFFER,-521,2672
3150,BUFFER,-447,2672
3153,BUFFER,-431,2708
3154,BUFFER,-511,2708
3155,BUFFER,-582,2708
3156,BUFFER,-660,2709
3157,BUFFER,-733,2708
3158,BUFFER,-808,2707
3159,BUFFER,-885,2707
3160,BUFFER,-961,2708
3161,BUFFER,-341,2605
3162,BUFFER,-340,2730
3163,BUFFER,-983,2732
3164,BUFFER,-983,2608
3392,BUFFER,-885,2588
3393,BUFFER,-806,2580
3394,BUFFER,-733,2570
3395,BUFFER,-661,2561
3396,BUFFER,-583,2552
3397,BUFFER,-511,2544
3398,BUFFER,-433,2533
3407,BUFFER,-961,2593
3438,TRANSISTOR,-911,2813
3439,TRANSISTOR,-832,2812
3440,TRANSISTOR,-759,2810
3441,TRANSISTOR,-682,2810
3442,TRANSISTOR,-609,2811
3443,TRANSISTOR,-533,2809
3444,TRANSISTOR,-462,2809
3450,TRANSISTOR,-986,2813
3452,BUFFER,-1011,2761
3453,BUFFER,-937,2761
3454,BUFFER,-857,2759
3455,BUFFER,-784,2758
3456,BUFFER,-707,2759
3457,BUFFER,-635,2758
3458,BUFFER,-559,2758
3459,BUFFER,-487,2761
3464,BUFFER,-961,2858
3467,BUFFER,-886,2862
3468,BUFFER,-807,2867
3469,BUFFER,-734,2871
3470,BUFFER,-659,2878
3471,BUFFER,-585,2884
3472,BUFFER,-509,2890
3473,BUFFER,-437,2897
3483,LED,-1049,2759
3485,BUFFER,-199,-62
3486,BUFFER,24,-90
3487,BUFFER,-1178,-64
3488,BUFFER,-1208,-91
3489,BUFFER,1279,-92
3490,BUFFER,1236,-57
3491,BUFFER,1277,416
3492,BUFFER,1277,855
3493,BUFFER,1277,1440
3494,BUFFER,1282,2104
3495,BUFFER,1275,2617
3496,BUFFER,1281,3110
3497,BUFFER,-1217,869
3498,BUFFER,-1211,2663
3507,LED,583,411
3509,BUFFER,583,347
3510,BUFFER,582,472
3511,BUFFER,573,410
3512,BUFFER,572,448
3513,BUFFER,25,309
3514,BUFFER,-10,320
3515,BUFFER,-46,326
3516,BUFFER,-77,332
3517,BUFFER,25,610
3518,BUFFER,-11,606
3519,BUFFER,-45,600
3520,BUFFER,-79,597
3521,LED,581,497
3522,BUFFER,736,414
3523,BUFFER,736,497
3524,LED,899,946
3525,BUFFER,1028,856
3526,BUFFER,1028,946
3527,LED,901,2734
3528,BUFFER,1015,2647
